# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.,,,,,,,,
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
3/9/2020 15:00,63b2178f,Furnace1,Mystery Heat,,,,45.664,0.046
3/9/2020 16:00,mains,Total Usage,,,,,1560.571,1.561
3/9/2020 16:00,always_on,Always On,AlwaysOn,,,,469.916,0.47
3/9/2020 16:00,c4efa971,Fridge,Fridge,,,,103.764,0.104
3/9/2020 16:00,cfd74978,Furnace,Furnace,,,,108.352,0.108
3/9/2020 16:00,25c55a21,Dishwasher,Dishwasher,,,,629.936,0.63
3/9/2020 16:00,solar,Solar Production,Solar,,,,-3045.889,-3.046
3/9/2020 16:00,63b2178f,Furnace1,Mystery Heat,,,,19.935,0.02
3/9/2020 17:00,mains,Total Usage,,,,,716.908,0.717
3/9/2020 17:00,always_on,Always On,AlwaysOn,,,,470,0.47
3/9/2020 17:00,solar,Solar Production,Solar,,,,-617.801,-0.618
3/9/2020 18:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,39.614,0.04
3/9/2020 18:00,mains,Total Usage,,,,,1149.768,1.15
3/9/2020 18:00,always_on,Always On,AlwaysOn,,,,470,0.47
3/9/2020 18:00,c4efa971,Fridge,Fridge,,,,107.373,0.107
3/9/2020 18:00,solar,Solar Production,Solar,,,,-79.193,-0.079
3/9/2020 19:00,a69d3ea2,Microwave,Microwave,,,,21.42,0.021
3/9/2020 19:00,bb65939b,Oven Range,Oven,,,,254.083,0.254
3/9/2020 19:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,9.697,0.01
3/9/2020 19:00,mains,Total Usage,,,,,2278.299,2.278
3/9/2020 19:00,always_on,Always On,AlwaysOn,,,,470,0.47
3/9/2020 19:00,c4efa971,Fridge,Fridge,,,,106.504,0.107
3/9/2020 19:00,solar,Solar Production,Solar,,,,4.286,0.004
3/9/2020 20:00,a69d3ea2,Microwave,Microwave,,,,14.129,0.014
3/9/2020 20:00,bb65939b,Oven Range,Oven,,,,795.544,0.796
3/9/2020 20:00,mains,Total Usage,,,,,1977.286,1.977
3/9/2020 20:00,always_on,Always On,AlwaysOn,,,,470,0.47
3/9/2020 20:00,c4efa971,Fridge,Fridge,,,,52.222,0.052
3/9/2020 20:00,solar,Solar Production,Solar,,,,3.743,0.004
3/9/2020 21:00,mains,Total Usage,,,,,896.954,0.897
3/9/2020 21:00,always_on,Always On,AlwaysOn,,,,470,0.47
3/9/2020 21:00,solar,Solar Production,Solar,,,,1.758,0.002
3/9/2020 21:00,63b2178f,Furnace1,Mystery Heat,,,,0.196,0
3/9/2020 22:00,mains,Total Usage,,,,,1117.798,1.118
3/9/2020 22:00,always_on,Always On,AlwaysOn,,,,470,0.47
3/9/2020 22:00,c4efa971,Fridge,Fridge,,,,52.977,0.053
3/9/2020 22:00,cfd74978,Furnace,Furnace,,,,108.482,0.108
3/9/2020 22:00,solar,Solar Production,Solar,,,,3.043,0.003
3/9/2020 22:00,63b2178f,Furnace1,Mystery Heat,,,,41.357,0.041
3/9/2020 23:00,mains,Total Usage,,,,,1295.105,1.295
3/9/2020 23:00,always_on,Always On,AlwaysOn,,,,470,0.47
3/9/2020 23:00,cfd74978,Furnace,Furnace,,,,372.392,0.372
3/9/2020 23:00,solar,Solar Production,Solar,,,,4.316,0.004
3/9/2020 23:00,63b2178f,Furnace1,Mystery Heat,,,,64.829,0.065
3/9/2020 23:00,77639ae9,Portable Heater,Space Heater,,,,21.432,0.021
3/10/2020 0:00,mains,Total Usage,,,,,1062.864,1.063
3/10/2020 0:00,always_on,Always On,AlwaysOn,,,,470,0.47
3/10/2020 0:00,c4efa971,Fridge,Fridge,,,,84.73,0.085
3/10/2020 0:00,solar,Solar Production,Solar,,,,3.413,0.003
3/10/2020 0:00,77639ae9,Portable Heater,Space Heater,,,,34.155,0.034
3/10/2020 1:00,mains,Total Usage,,,,,1326.759,1.327
3/10/2020 1:00,always_on,Always On,AlwaysOn,,,,469.916,0.47
3/10/2020 1:00,c4efa971,Fridge,Fridge,,,,26.064,0.026
3/10/2020 1:00,cfd74978,Furnace,Furnace,,,,470.269,0.47
3/10/2020 1:00,solar,Solar Production,Solar,,,,4.463,0.004
3/10/2020 1:00,63b2178f,Furnace1,Mystery Heat,,,,80.817,0.081
3/10/2020 1:00,77639ae9,Portable Heater,Space Heater,,,,12.13,0.012
3/10/2020 2:00,mains,Total Usage,,,,,1280.08,1.28
3/10/2020 2:00,always_on,Always On,AlwaysOn,,,,469,0.469
3/10/2020 2:00,c4efa971,Fridge,Fridge,,,,67.794,0.068
3/10/2020 2:00,cfd74978,Furnace,Furnace,,,,418.972,0.419
3/10/2020 2:00,solar,Solar Production,Solar,,,,4.261,0.004
3/10/2020 2:00,63b2178f,Furnace1,Mystery Heat,,,,72.324,0.072
3/10/2020 2:00,77639ae9,Portable Heater,Space Heater,,,,9.239,0.009
3/10/2020 3:00,mains,Total Usage,,,,,1169.464,1.169
3/10/2020 3:00,always_on,Always On,AlwaysOn,,,,468.583,0.469
3/10/2020 3:00,c4efa971,Fridge,Fridge,,,,41.153,0.041
3/10/2020 3:00,cfd74978,Furnace,Furnace,,,,346.39,0.346
3/10/2020 3:00,solar,Solar Production,Solar,,,,3.926,0.004
3/10/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,60.676,0.061
3/10/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,17.941,0.018
3/10/2020 4:00,mains,Total Usage,,,,,1136.028,1.136
3/10/2020 4:00,always_on,Always On,AlwaysOn,,,,468,0.468
3/10/2020 4:00,c4efa971,Fridge,Fridge,,,,54.845,0.055
3/10/2020 4:00,cfd74978,Furnace,Furnace,,,,268.939,0.269
3/10/2020 4:00,solar,Solar Production,Solar,,,,3.727,0.004
3/10/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,48.238,0.048
3/10/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,6.945,0.007
3/10/2020 5:00,mains,Total Usage,,,,,869.437,0.869
3/10/2020 5:00,always_on,Always On,AlwaysOn,,,,468,0.468
3/10/2020 5:00,c4efa971,Fridge,Fridge,,,,11.752,0.012
3/10/2020 5:00,cfd74978,Furnace,Furnace,,,,45.388,0.045
3/10/2020 5:00,solar,Solar Production,Solar,,,,2.74,0.003
3/10/2020 5:00,63b2178f,Furnace1,Mystery Heat,,,,7.101,0.007
3/10/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,9.858,0.01
3/10/2020 6:00,mains,Total Usage,,,,,950.679,0.951
3/10/2020 6:00,always_on,Always On,AlwaysOn,,,,466.166,0.466
3/10/2020 6:00,c4efa971,Fridge,Fridge,,,,15.433,0.015
3/10/2020 6:00,cfd74978,Furnace,Furnace,,,,113.524,0.114
3/10/2020 6:00,solar,Solar Production,Solar,,,,3.175,0.003
3/10/2020 6:00,63b2178f,Furnace1,Mystery Heat,,,,20.745,0.021
3/10/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,15.647,0.016
3/10/2020 7:00,mains,Total Usage,,,,,1353.92,1.354
3/10/2020 7:00,always_on,Always On,AlwaysOn,,,,466,0.466
3/10/2020 7:00,cfd74978,Furnace,Furnace,,,,113.653,0.114
3/10/2020 7:00,25c55a21,Dishwasher,Dishwasher,,,,333.694,0.334
3/10/2020 7:00,solar,Solar Production,Solar,,,,-282.354,-0.282
3/10/2020 7:00,63b2178f,Furnace1,Mystery Heat,,,,20.766,0.021
3/10/2020 7:00,77639ae9,Portable Heater,Space Heater,,,,26.641,0.027
3/10/2020 8:00,mains,Total Usage,,,,,1683.116,1.683
3/10/2020 8:00,always_on,Always On,AlwaysOn,,,,466,0.466
3/10/2020 8:00,c4efa971,Fridge,Fridge,,,,10.166,0.01
3/10/2020 8:00,cfd74978,Furnace,Furnace,,,,113.782,0.114
3/10/2020 8:00,25c55a21,Dishwasher,Dishwasher,,,,642.641,0.643
3/10/2020 8:00,solar,Solar Production,Solar,,,,-1464.467,-1.464
3/10/2020 8:00,63b2178f,Furnace1,Mystery Heat,,,,20.786,0.021
3/10/2020 8:00,77639ae9,Portable Heater,Space Heater,,,,19.297,0.019
3/10/2020 9:00,bb65939b,Oven Range,Oven,,,,174.979,0.175
3/10/2020 9:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,3.34,0.003
3/10/2020 9:00,mains,Total Usage,,,,,3578.691,3.579
3/10/2020 9:00,always_on,Always On,AlwaysOn,,,,466,0.466
3/10/2020 9:00,solar,Solar Production,Solar,,,,-3312.622,-3.313
3/10/2020 9:00,63b2178f,Furnace1,Mystery Heat,,,,6.543,0.007
3/10/2020 9:00,77639ae9,Portable Heater,Space Heater,,,,3.251,0.003
3/10/2020 10:00,mains,Total Usage,,,,,4369.557,4.37
3/10/2020 10:00,always_on,Always On,AlwaysOn,,,,466,0.466
3/10/2020 10:00,c4efa971,Fridge,Fridge,,,,4.038,0.004
3/10/2020 10:00,solar,Solar Production,Solar,,,,-5800.353,-5.8
3/10/2020 10:00,63b2178f,Furnace1,Mystery Heat,,,,149.5,0.149
3/10/2020 11:00,mains,Total Usage,,,,,2055.788,2.056
3/10/2020 11:00,always_on,Always On,AlwaysOn,,,,465.666,0.466
3/10/2020 11:00,c4efa971,Fridge,Fridge,,,,17.691,0.018
3/10/2020 11:00,cfd74978,Furnace,Furnace,,,,275.666,0.276
3/10/2020 11:00,solar,Solar Production,Solar,,,,-5859.975,-5.86
3/10/2020 11:00,63b2178f,Furnace1,Mystery Heat,,,,85.239,0.085
3/10/2020 11:00,77639ae9,Portable Heater,Space Heater,,,,2.911,0.003
3/10/2020 12:00,mains,Total Usage,,,,,670.32,0.67
3/10/2020 12:00,always_on,Always On,AlwaysOn,,,,464,0.464
3/10/2020 12:00,solar,Solar Production,Solar,,,,-6224.686,-6.225
3/10/2020 13:00,mains,Total Usage,,,,,752.12,0.752
3/10/2020 13:00,always_on,Always On,AlwaysOn,,,,462.916,0.463
3/10/2020 13:00,c4efa971,Fridge,Fridge,,,,29.515,0.03
3/10/2020 13:00,solar,Solar Production,Solar,,,,-7145.688,-7.146
3/10/2020 14:00,mains,Total Usage,,,,,690.954,0.691
3/10/2020 14:00,always_on,Always On,AlwaysOn,,,,458.666,0.459
3/10/2020 14:00,solar,Solar Production,Solar,,,,-2301.183,-2.301
3/10/2020 15:00,mains,Total Usage,,,,,767.45,0.767
3/10/2020 15:00,always_on,Always On,AlwaysOn,,,,454.583,0.455
3/10/2020 15:00,c4efa971,Fridge,Fridge,,,,87.563,0.088
3/10/2020 15:00,solar,Solar Production,Solar,,,,-1991.022,-1.991
3/10/2020 16:00,mains,Total Usage,,,,,668.816,0.669
3/10/2020 16:00,always_on,Always On,AlwaysOn,,,,452,0.452
3/10/2020 16:00,solar,Solar Production,Solar,,,,-4018.337,-4.018
3/10/2020 17:00,79c90314,Oven,Oven,,,,43.719,0.044
3/10/2020 17:00,a69d3ea2,Microwave,Microwave,,,,29.51,0.03
3/10/2020 17:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,227.71,0.228
3/10/2020 17:00,mains,Total Usage,,,,,2839.327,2.839
3/10/2020 17:00,always_on,Always On,AlwaysOn,,,,452.5,0.452
3/10/2020 17:00,c4efa971,Fridge,Fridge,,,,100.721,0.101
3/10/2020 17:00,solar,Solar Production,Solar,,,,-1463.158,-1.463
3/10/2020 17:00,62987bff,Dryer,Dryer,,,,930.12,0.93
3/10/2020 17:00,77639ae9,Portable Heater,Space Heater,,,,27.884,0.028
3/10/2020 18:00,79c90314,Oven,Oven,,,,33.448,0.033
3/10/2020 18:00,a69d3ea2,Microwave,Microwave,,,,48.803,0.049
3/10/2020 18:00,bb65939b,Oven Range,Oven,,,,1108.591,1.109
3/10/2020 18:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,209.678,0.21
3/10/2020 18:00,mains,Total Usage,,,,,2974.415,2.974
3/10/2020 18:00,always_on,Always On,AlwaysOn,,,,455.083,0.455
3/10/2020 18:00,solar,Solar Production,Solar,,,,-114.156,-0.114
3/10/2020 18:00,77639ae9,Portable Heater,Space Heater,,,,56.084,0.056
3/10/2020 19:00,mains,Total Usage,,,,,1116.073,1.116
3/10/2020 19:00,always_on,Always On,AlwaysOn,,,,455,0.455
3/10/2020 19:00,c4efa971,Fridge,Fridge,,,,116.146,0.116
3/10/2020 19:00,solar,Solar Production,Solar,,,,3.394,0.003
3/10/2020 20:00,mains,Total Usage,,,,,1081.638,1.082
3/10/2020 20:00,always_on,Always On,AlwaysOn,,,,455,0.455
3/10/2020 20:00,c4efa971,Fridge,Fridge,,,,13.095,0.013
3/10/2020 20:00,solar,Solar Production,Solar,,,,2.971,0.003
3/10/2020 21:00,mains,Total Usage,,,,,1272.351,1.272
3/10/2020 21:00,always_on,Always On,AlwaysOn,,,,455,0.455
3/10/2020 21:00,c4efa971,Fridge,Fridge,,,,60.029,0.06
3/10/2020 21:00,solar,Solar Production,Solar,,,,3.487,0.003
3/10/2020 21:00,63b2178f,Furnace1,Mystery Heat,,,,33.826,0.034
3/10/2020 22:00,mains,Total Usage,,,,,1693.156,1.693
3/10/2020 22:00,always_on,Always On,AlwaysOn,,,,455,0.455
3/10/2020 22:00,cfd74978,Furnace,Furnace,,,,787.766,0.788
3/10/2020 22:00,solar,Solar Production,Solar,,,,5.674,0.006
3/10/2020 22:00,63b2178f,Furnace1,Mystery Heat,,,,131.191,0.131
3/10/2020 23:00,mains,Total Usage,,,,,1129.425,1.129
3/10/2020 23:00,always_on,Always On,AlwaysOn,,,,455,0.455
3/10/2020 23:00,c4efa971,Fridge,Fridge,,,,90.564,0.091
3/10/2020 23:00,cfd74978,Furnace,Furnace,,,,297.669,0.298
3/10/2020 23:00,solar,Solar Production,Solar,,,,3.152,0.003
3/10/2020 23:00,63b2178f,Furnace1,Mystery Heat,,,,50.084,0.05
3/11/2020 0:00,mains,Total Usage,,,,,959.17,0.959
3/11/2020 0:00,always_on,Always On,AlwaysOn,,,,454.333,0.454
3/11/2020 0:00,c4efa971,Fridge,Fridge,,,,36.935,0.037
3/11/2020 0:00,cfd74978,Furnace,Furnace,,,,262.341,0.262
3/11/2020 0:00,solar,Solar Production,Solar,,,,2.697,0.003
3/11/2020 0:00,63b2178f,Furnace1,Mystery Heat,,,,47.387,0.047
3/11/2020 1:00,mains,Total Usage,,,,,825.658,0.826
3/11/2020 1:00,always_on,Always On,AlwaysOn,,,,454.25,0.454
3/11/2020 1:00,c4efa971,Fridge,Fridge,,,,20.785,0.021
3/11/2020 1:00,cfd74978,Furnace,Furnace,,,,144.684,0.145
3/11/2020 1:00,solar,Solar Production,Solar,,,,1.905,0.002
3/11/2020 1:00,63b2178f,Furnace1,Mystery Heat,,,,25.749,0.026
3/11/2020 2:00,mains,Total Usage,,,,,1095.737,1.096
3/11/2020 2:00,always_on,Always On,AlwaysOn,,,,455.25,0.455
3/11/2020 2:00,cfd74978,Furnace,Furnace,,,,393.083,0.393
3/11/2020 2:00,solar,Solar Production,Solar,,,,3.326,0.003
3/11/2020 2:00,63b2178f,Furnace1,Mystery Heat,,,,68.151,0.068
3/11/2020 3:00,mains,Total Usage,,,,,1121.724,1.122
3/11/2020 3:00,always_on,Always On,AlwaysOn,,,,453.5,0.454
3/11/2020 3:00,c4efa971,Fridge,Fridge,,,,36.734,0.037
3/11/2020 3:00,cfd74978,Furnace,Furnace,,,,304.37,0.304
3/11/2020 3:00,solar,Solar Production,Solar,,,,3.6,0.004
3/11/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,54.032,0.054
3/11/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,5.771,0.006
3/11/2020 4:00,mains,Total Usage,,,,,1098.256,1.098
3/11/2020 4:00,always_on,Always On,AlwaysOn,,,,455.083,0.455
3/11/2020 4:00,cfd74978,Furnace,Furnace,,,,273.979,0.274
3/11/2020 4:00,solar,Solar Production,Solar,,,,3.66,0.004
3/11/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,49.028,0.049
3/11/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,2.316,0.002
3/11/2020 5:00,mains,Total Usage,,,,,1100.954,1.101
3/11/2020 5:00,always_on,Always On,AlwaysOn,,,,455.25,0.455
3/11/2020 5:00,c4efa971,Fridge,Fridge,,,,69.368,0.069
3/11/2020 5:00,cfd74978,Furnace,Furnace,,,,253.418,0.253
3/11/2020 5:00,solar,Solar Production,Solar,,,,3.59,0.004
3/11/2020 5:00,63b2178f,Furnace1,Mystery Heat,,,,45.726,0.046
3/11/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,21.121,0.021
3/11/2020 6:00,mains,Total Usage,,,,,863.838,0.864
3/11/2020 6:00,always_on,Always On,AlwaysOn,,,,450.666,0.451
3/11/2020 6:00,c4efa971,Fridge,Fridge,,,,11.752,0.012
3/11/2020 6:00,cfd74978,Furnace,Furnace,,,,33.32,0.033
3/11/2020 6:00,solar,Solar Production,Solar,,,,2.843,0.003
3/11/2020 6:00,63b2178f,Furnace1,Mystery Heat,,,,7.955,0.008
3/11/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,20.306,0.02
3/11/2020 7:00,mains,Total Usage,,,,,1408.717,1.409
3/11/2020 7:00,always_on,Always On,AlwaysOn,,,,443.25,0.443
3/11/2020 7:00,cfd74978,Furnace,Furnace,,,,225.88,0.226
3/11/2020 7:00,25c55a21,Dishwasher,Dishwasher,,,,345.767,0.346
3/11/2020 7:00,solar,Solar Production,Solar,,,,-670.361,-0.67
3/11/2020 7:00,63b2178f,Furnace1,Mystery Heat,,,,41.573,0.042
3/11/2020 7:00,77639ae9,Portable Heater,Space Heater,,,,16.222,0.016
3/11/2020 8:00,mains,Total Usage,,,,,1315.034,1.315
3/11/2020 8:00,always_on,Always On,AlwaysOn,,,,440.666,0.441
3/11/2020 8:00,25c55a21,Dishwasher,Dishwasher,,,,473.328,0.473
3/11/2020 8:00,solar,Solar Production,Solar,,,,-1960.035,-1.96
3/11/2020 8:00,77639ae9,Portable Heater,Space Heater,,,,8.664,0.009
3/11/2020 9:00,a69d3ea2,Microwave,Microwave,,,,19.034,0.019
3/11/2020 9:00,mains,Total Usage,,,,,921.715,0.922
3/11/2020 9:00,always_on,Always On,AlwaysOn,,,,440,0.44
3/11/2020 9:00,c4efa971,Fridge,Fridge,,,,5.318,0.005
3/11/2020 9:00,25c55a21,Dishwasher,Dishwasher,,,,116.36,0.116
3/11/2020 9:00,solar,Solar Production,Solar,,,,-4122.501,-4.123
3/11/2020 10:00,bb65939b,Oven Range,Oven,,,,174.979,0.175
3/11/2020 10:00,mains,Total Usage,,,,,4040.755,4.041
3/11/2020 10:00,always_on,Always On,AlwaysOn,,,,440,0.44
3/11/2020 10:00,c4efa971,Fridge,Fridge,,,,21.531,0.022
3/11/2020 10:00,solar,Solar Production,Solar,,,,-4947.516,-4.948
3/11/2020 11:00,mains,Total Usage,,,,,4419.906,4.42
3/11/2020 11:00,always_on,Always On,AlwaysOn,,,,440,0.44
3/11/2020 11:00,c4efa971,Fridge,Fridge,,,,52.222,0.052
3/11/2020 11:00,solar,Solar Production,Solar,,,,-6846.979,-6.847
3/11/2020 12:00,mains,Total Usage,,,,,1115.196,1.115
3/11/2020 12:00,always_on,Always On,AlwaysOn,,,,440,0.44
3/11/2020 12:00,c4efa971,Fridge,Fridge,,,,83.65,0.084
3/11/2020 12:00,cfd74978,Furnace,Furnace,,,,113.266,0.113
3/11/2020 12:00,solar,Solar Production,Solar,,,,-6964.295,-6.964
3/11/2020 12:00,63b2178f,Furnace1,Mystery Heat,,,,20.932,0.021
3/11/2020 13:00,mains,Total Usage,,,,,694.589,0.695
3/11/2020 13:00,always_on,Always On,AlwaysOn,,,,439.666,0.44
3/11/2020 13:00,c4efa971,Fridge,Fridge,,,,43.911,0.044
3/11/2020 13:00,solar,Solar Production,Solar,,,,-6579.44,-6.579
3/11/2020 14:00,mains,Total Usage,,,,,2097.284,2.097
3/11/2020 14:00,always_on,Always On,AlwaysOn,,,,434,0.434
3/11/2020 14:00,c4efa971,Fridge,Fridge,,,,56.242,0.056
3/11/2020 14:00,solar,Solar Production,Solar,,,,-5828.14,-5.828
3/11/2020 14:00,62987bff,Dryer,Dryer,,,,1364.669,1.365
3/11/2020 15:00,mains,Total Usage,,,,,646.848,0.647
3/11/2020 15:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/11/2020 15:00,c4efa971,Fridge,Fridge,,,,34.677,0.035
3/11/2020 15:00,solar,Solar Production,Solar,,,,-3766.165,-3.766
3/11/2020 15:00,c947eccb,Motor 1,Mystery Motor,,,,5.167,0.005
3/11/2020 16:00,mains,Total Usage,,,,,1391.01,1.391
3/11/2020 16:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/11/2020 16:00,c4efa971,Fridge,Fridge,,,,74.92,0.075
3/11/2020 16:00,solar,Solar Production,Solar,,,,-2104.021,-2.104
3/11/2020 16:00,62987bff,Dryer,Dryer,,,,714.574,0.715
3/11/2020 16:00,c947eccb,Motor 1,Mystery Motor,,,,72.301,0.072
3/11/2020 17:00,a69d3ea2,Microwave,Microwave,,,,19.292,0.019
3/11/2020 17:00,mains,Total Usage,,,,,588.565,0.589
3/11/2020 17:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/11/2020 17:00,c4efa971,Fridge,Fridge,,,,32.705,0.033
3/11/2020 17:00,solar,Solar Production,Solar,,,,-1424.187,-1.424
3/11/2020 18:00,a69d3ea2,Microwave,Microwave,,,,20.827,0.021
3/11/2020 18:00,mains,Total Usage,,,,,776.63,0.777
3/11/2020 18:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/11/2020 18:00,c4efa971,Fridge,Fridge,,,,113.618,0.114
3/11/2020 18:00,solar,Solar Production,Solar,,,,-184.359,-0.184
3/11/2020 19:00,mains,Total Usage,,,,,1032.205,1.032
3/11/2020 19:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/11/2020 19:00,c4efa971,Fridge,Fridge,,,,21.834,0.022
3/11/2020 19:00,solar,Solar Production,Solar,,,,3.389,0.003
3/11/2020 20:00,mains,Total Usage,,,,,973.417,0.973
3/11/2020 20:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/11/2020 20:00,c4efa971,Fridge,Fridge,,,,151.1,0.151
3/11/2020 20:00,solar,Solar Production,Solar,,,,2.145,0.002
3/11/2020 21:00,mains,Total Usage,,,,,1496.789,1.497
3/11/2020 21:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/11/2020 21:00,c4efa971,Fridge,Fridge,,,,151.1,0.151
3/11/2020 21:00,cfd74978,Furnace,Furnace,,,,186.066,0.186
3/11/2020 21:00,solar,Solar Production,Solar,,,,4.454,0.004
3/11/2020 21:00,63b2178f,Furnace1,Mystery Heat,,,,86.32,0.086
3/11/2020 22:00,mains,Total Usage,,,,,1290.751,1.291
3/11/2020 22:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/11/2020 22:00,c4efa971,Fridge,Fridge,,,,60.293,0.06
3/11/2020 22:00,cfd74978,Furnace,Furnace,,,,298.551,0.299
3/11/2020 22:00,solar,Solar Production,Solar,,,,3.465,0.003
3/11/2020 22:00,63b2178f,Furnace1,Mystery Heat,,,,53.222,0.053
3/11/2020 23:00,mains,Total Usage,,,,,738.492,0.738
3/11/2020 23:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/11/2020 23:00,c4efa971,Fridge,Fridge,,,,7.27,0.007
3/11/2020 23:00,solar,Solar Production,Solar,,,,1.256,0.001
3/12/2020 0:00,mains,Total Usage,,,,,697.544,0.698
3/12/2020 0:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/12/2020 0:00,c4efa971,Fridge,Fridge,,,,87.302,0.087
3/12/2020 0:00,solar,Solar Production,Solar,,,,1.015,0.001
3/12/2020 1:00,mains,Total Usage,,,,,710.118,0.71
3/12/2020 1:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/12/2020 1:00,c4efa971,Fridge,Fridge,,,,3.24,0.003
3/12/2020 1:00,solar,Solar Production,Solar,,,,1.592,0.002
3/12/2020 1:00,77639ae9,Portable Heater,Space Heater,,,,1.161,0.001
3/12/2020 2:00,mains,Total Usage,,,,,785.054,0.785
3/12/2020 2:00,always_on,Always On,AlwaysOn,,,,424.8,0.425
3/12/2020 2:00,c4efa971,Fridge,Fridge,,,,87.302,0.087
3/12/2020 2:00,solar,Solar Production,Solar,,,,2.014,0.002
3/12/2020 2:00,77639ae9,Portable Heater,Space Heater,,,,9.853,0.01
3/12/2020 3:00,mains,Total Usage,,,,,772.224,0.772
3/12/2020 3:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/12/2020 3:00,solar,Solar Production,Solar,,,,2.242,0.002
3/12/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,4.147,0.004
3/12/2020 4:00,mains,Total Usage,,,,,941.025,0.941
3/12/2020 4:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/12/2020 4:00,c4efa971,Fridge,Fridge,,,,111.466,0.111
3/12/2020 4:00,cfd74978,Furnace,Furnace,,,,98.112,0.098
3/12/2020 4:00,solar,Solar Production,Solar,,,,3.002,0.003
3/12/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,18.342,0.018
3/12/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,5.168,0.005
3/12/2020 5:00,mains,Total Usage,,,,,864.924,0.865
3/12/2020 5:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/12/2020 5:00,cfd74978,Furnace,Furnace,,,,103.298,0.103
3/12/2020 5:00,solar,Solar Production,Solar,,,,2.798,0.003
3/12/2020 5:00,63b2178f,Furnace1,Mystery Heat,,,,19.197,0.019
3/12/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,16.088,0.016
3/12/2020 6:00,mains,Total Usage,,,,,1048.744,1.049
3/12/2020 6:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/12/2020 6:00,c4efa971,Fridge,Fridge,,,,8.214,0.008
3/12/2020 6:00,cfd74978,Furnace,Furnace,,,,222.136,0.222
3/12/2020 6:00,solar,Solar Production,Solar,,,,3.364,0.003
3/12/2020 6:00,63b2178f,Furnace1,Mystery Heat,,,,40.875,0.041
3/12/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,24.102,0.024
3/12/2020 7:00,a69d3ea2,Microwave,Microwave,,,,19.33,0.019
3/12/2020 7:00,mains,Total Usage,,,,,803.612,0.804
3/12/2020 7:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/12/2020 7:00,cfd74978,Furnace,Furnace,,,,104.075,0.104
3/12/2020 7:00,solar,Solar Production,Solar,,,,-83.904,-0.084
3/12/2020 7:00,63b2178f,Furnace1,Mystery Heat,,,,19.301,0.019
3/12/2020 7:00,77639ae9,Portable Heater,Space Heater,,,,0.057,0
3/12/2020 8:00,mains,Total Usage,,,,,936.167,0.936
3/12/2020 8:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/12/2020 8:00,c4efa971,Fridge,Fridge,,,,140.741,0.141
3/12/2020 8:00,cfd74978,Furnace,Furnace,,,,113.653,0.114
3/12/2020 8:00,solar,Solar Production,Solar,,,,-791.084,-0.791
3/12/2020 8:00,63b2178f,Furnace1,Mystery Heat,,,,45.045,0.045
3/12/2020 9:00,mains,Total Usage,,,,,781.432,0.781
3/12/2020 9:00,always_on,Always On,AlwaysOn,,,,432,0.432
3/12/2020 9:00,c4efa971,Fridge,Fridge,,,,46.169,0.046
3/12/2020 9:00,cfd74978,Furnace,Furnace,,,,113.782,0.114
3/12/2020 9:00,solar,Solar Production,Solar,,,,-2662.12,-2.662
3/12/2020 9:00,63b2178f,Furnace1,Mystery Heat,,,,20.865,0.021
